matchID, Numero, Nome,  Posicao, Nota, Tempo, Chutes, Faltas, Ofens, Defens, yellowCards, redCards, Goals, Assis, Data
38144835, 1, "Josimar Bendler", "GK", 33, 90, 0, 0, 1, 0, 0, 0, 0, 0, "2021-07-18 21:58"	 
38144835, 2, "Giovani Barriguinha", "DEF", 19, 90, 0, 0, 6, 7, 0, 0, 0, 0, "2021-07-18 21:58"
38144835, 3, "Amado Grotto", "DEF", 19, 90, 0, 0, 7, 1, 0, 0, 0, 0, "2021-07-18 21:58"
38144835, 4, "Romildo Barbadiano", "DEF", 26, 90, 0, 0, 4, 9, 0, 0, 0, 0, "2021-07-18 21:58"
38144835, 5, "Renê Santinho", "DEF", 27, 90, 0, 0, 8, 9,  0, 0, 0, 0, "2021-07-18 21:58"
38144835, 6, "Ernane Zanella", "MID", 23, 90, 0, 0,	10,	11, 0, 0, 0, 0, "2021-07-18 21:58"
38144835, 7, "Serginho Siakam", "MID", 24, 90, 0, 0, 9, 28, 0, 0, 0, 0, "2021-07-18 21:58"
38144835, 8, "Calixto Vasallo", "MID", 23, 90, 0, 0,	19,	11, 0, 0, 0, 0, "2021-07-18 21:58"
38144835, 9, "Devanir Martini", "MID", 28, 90, 0, 0, 15,	5, 0, 0, 0, 0, "2021-07-18 21:58"
38144835, 10, "Cecilio Bazzarella", "MID", 27, 90, 1, 0, 7, 10, 0, 0, 0, 0, "2021-07-18 21:58"
38144835, 11, "Nélio Narenti", "ATT", 25, 90, 6, 0, 13, 8, 0, 0, 0, 0, "2021-07-18 21:58"

38341511, 1, "Krastan Apostolov", "GK", 53, 90, 0, 0, 11, 0, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 2, "Tazar Trbojević", "DEF", 27, 90, 0, 0,	10,	16, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 3, "Hector Honceriu", "DEF", 32, 90, 0, 0,	5,	9, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 4, "Gustav Hamp", "DEF", 31, 90, 0, 1, 3,	6, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 5, "Nélio Narenti", "DEF", 33, 90,	0, 2, 6, 14, 0, 0, 0, 0, "2021-07-21 22:00" 
38341511, 6, "Fabricio Fontanello", "MID", 29, 90, 0, 0, 1, 3, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 7, "Cecilio Bazzarella", "MID", 29, 90, 0, 0, 9, 6, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 8, "Jan Sebastian Gałęzewski", "MID", 38, 90, 0, 0, 11, 11, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 9, "Devanir Martini", "MID", 31, 90, 5, 0,	10,	3, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 10, "Ilario Bartolozzi", "MID", 50, 90, 3, 1, 17, 14, 0, 0, 0, 0, "2021-07-21 22:00"
38341511, 11, "Kristián Hakel", "ATT", 34, 90, 0, 0, 16, 18, 0, 0, 0, 0, "2021-07-21 22:00"

38144827, 1, "Krastan Apostolov", "GK", 23, 90, 0, 0, 0, 0, 0, 0, 0, 0, "2021-07-25 21:58"	 	 	 	 	 
38144827, 2, "Nélio Narenti", "DEF", 34, 90,	0, 0, 10, 13, 0, 0, 0, 0, "2021-07-25 21:58"
38144827, 3, "Hector Honceriu", "DEF", 36, 90, 0, 0, 3, 4, 0, 0, 0, 0, "2021-07-25 21:58"
38144827  4, "Gustav Hamp", "DEF", 31, 90, 0, 0, 3, 4, 0, 0, 0, 0, "2021-07-25 21:58"
38144827, 5, "Tazar Trbojević", "DEF", 30, 90, 0, 0, 6, 8, 0, 0, 0, 0, "2021-07-25 21:58"
38144827, 6, "Fabricio Fontanello", "DEF", 33, 90, 0, 0, 2, 2, 0, 0, 0, 0, "2021-07-25 21:58"
38144827, 7, "Artur Szymkiewicz", "MID", 44,	90, 5, 0, 15, 6, 0, 0, 2, 1, "2021-07-25 21:58"
38144827, 8, "Jan Sebastian Gałęzewski", "MID", 38, 90, 0, 0, 6,	8, 0, 0, 0, 0, "2021-07-25 21:58"
38144827, 9, "Sică Mergiu", "ATT", 38, 90, 10, 0, 16, 18, 0, 0, 3, 1, "2021-07-25 21:58"
38144827, 10, "Ilario Bartolozzi", "MID", 48, 90,	0, 1, 20, 12, 0, 0, 0, 1, "2021-07-25 21:58"
38144827, 11, "Kristián Hakel", "MID", 34, 89, 0, 1, 19, 24, 1, 0, 0, 0, "2021-07-25 21:58"
38144827, 11, "Amado Grotto", "MID", 27, -89, 0, 0, 0, 0,	0, 0, 0, 0, "2021-07-25 21:58"

38344841, 1, "Rody de Houston", "GK", 53, 90, 0, 0,	6, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 2,	"Joel Sopó", "DEF", 32, 90,	0, 0, 8, 6, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 3,	"Štefan Sauter", "DEF", 32, 90, 0, 0, 5, 9, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 4,	"Mustapha Bonnet", "DEF", 15, 90, 0, 0,	7,	6, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 5,	"Henrik Oros", "DEF", 33, 90, 0, 0,	8,	7, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 6,	"Serginho Siakam", "MID", 22, 90, 0, 0,	9, 9, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 7,	"Cecilio Bazzarella", "MID", 31, 90, 0, 0, 11,	11, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 8,	"Christophe Derungs", "MID", 36, 90, 0,	1, 19, 18, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 9,	"Renê Santinho", "MID", 27, 90, 0, 0, 11, 7, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 10,	"Devanir Martini", "ATT", 28, 90, 2, 0, 5, 7, 0, 0, 0, 0, 0, "2021-07-28 22:00"
38344841, 11,	"Calixto Vasallo", "MID", 26, 90, 0, 0, 10, 19, 0, 0, 0, 0, 0, "2021-07-28 22:00"

38352516, 1, "Krastan Apostolov", "GK", 54,	90, 0, 0, 11, 0, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 2, "Nélio Narenti", "DEF", 34, 90, 0, 0, 3, 10, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 3, "Hector Honceriu", "DEF", 40, 90, 0, 0, 1,	6, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 4, "Gustav Hamp", "DEF", 26, 90, 0, 0, 3,	4, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 5, "Tazar Trbojević", "DEF", 27, 90, 0, 0, 13, 13, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 6, "Fabricio Fontanello", "DEF", 36, 90, 0, 0, 9,	12, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 7, "Ilario Bartolozzi", "MID", 51, 90, 0, 0, 12,	9, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 8, "Günther Ketels", "MID", 46, 90, 0, 0,	19,	21, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 9, "Artur Szymkiewicz", "MID", 46, 90, 0, 0, 13, 6, 0, 0, 0, 0, "2021-07-31 15:31"
38352516, 10, "Sică Mergiu", "ATT", 41, 90,	2, 0, 6, 7, 0, 0, 1, 0, "2021-07-31 15:31"
38352516, 11, "Jan Sebastian Gałęzewski", 90, "MID", 36, 0, 0, 9, 10, 0, 0, 0, 1, "2021-07-31 15:31"

38349892, 1,	"Krastan Apostolov", "GK", 56, 90, 0, 0, 3, 0, 0, 0, 0, 0, "2021-08-01 22:00" 
38349892, 2,	"Nélio Narenti", "DEF", 33, 90,	0, 1, 5, 6, 0, 0, 0, 0, "2021-08-01 22:00"
38349892, 3,	"Henrik Oros" "DEF", 36, 90, 0, 0, 3, 9, 0, 0, 0, 0, "2021-08-01 22:00"
38349892, 4,	"Fabricio Fontanello", "DEF", 37, 90, 0, 0,	5, 13, 0, 0, 0, 0, "2021-08-01 22:00"
38349892, 5,	"Joel Sopó", "DEF", 32, 90,	0, 0, 13, 11, 0, 0, 0, 0, "2021-08-01 22:00"
38349892, 6,	"Christophe Derungs", "DEF", 30, 90, 0, 0, 4, 6, 0, 0, 0, 0, "2021-08-01 22:00"
38349892, 7,	"Artur Szymkiewicz", "MID", 43,	80,	2,	2, 9, 4, 1, 1, 1, 1, "2021-08-01 22:00"
38349892, 8,	"Ilario Bartolozzi", "MID", 48, 90,	5, 0, 15, 12, 0, 0, 2, 0, "2021-08-01 22:00" 
38349892, 9,	"Sică Mergiu", "ATT", 41, 90, 12, 0, 17, 8, 0, 0, 3, 1, "2021-08-01 22:00"
38349892, 10,	"Günther Ketels", "MID", 49, 60, 0, 1, 12, 13, 0, 1, 0, 0, "2021-08-01 22:00"
38349892, 11, "Jan Sebastian Gałęzewski", "MID", 38, 90, 0, 0, 14, 17, 0, 0, 0, 0, "2021-08-01 22:00"

38352559, 1,	"Krastan Apostolov", "GK", 54, 90, 0, 0, 12, 0, 0, 0, 0, 0,	"2021-08-02 22:00" 
38352559, 2,	"Henrik Oros", "DEF", 34, 85, 0, 1,	10, 14, 0, 1, 0, 0, "2021-08-02 22:00"
38352559, 3,	"Hector Honceriu", "DEF", 36, 90, 0, 0, 4, 10, 0, 0, 0, 0, "2021-08-02 22:00"
38352559, 4,	"Gustav Hamp", "DEF", 33, 85, 0, 0, 6, 18, 0, 0, 0, 0, "2021-08-02 22:00"
38352559, 4,	"Fabricio Fontanello", "DEF", 26, -85, 0, 0, 0, 0, 0, 0, 0, 0, "2021-08-02 22:00"	 	 	 	 
38352559, 5,	"Joel Sopó", "DEF", 35, 90, 0, 1, 10, 10, 0, 0, 0, 0, "2021-08-02 22:00"
38352559, 6,	"Christophe Derungs", "DEF", 33, 90, 0,	1, 5, 8, 0, 0, 0, 0, "2021-08-02 22:00"
38352559, 7,	"Artur Szymkiewicz", "MID", 46,	83, 0, 0, 13, 3, 0, 0, 0, 0, "2021-08-02 22:00"
38352559, 7,	"Cecilio Bazzarella", "MID", 40, -83, 0, 0, 0, 0, 0, 0, "2021-08-02 22:00"	 
38352559, 8,	"Ilario Bartolozzi", "MID", 50, 90,	0, 1, 8, 4, 0, 0, 0, 1, "2021-08-02 22:00"
38352559, 9,	"Sică Mergiu", "ATT", 41, 72, 1, 0, 6, 5, 0, 0, 1, 0, "2021-08-02 22:00"
38352559, 9,	"Ferdinando Ionata", "ATT", 49,	-72, 0, 0, 1, 1, 0, 0, 0, 0, "2021-08-02 22:00"
38352559, 10,	"Günther Ketels", "MID", 46, 90, 0, 0, 13, 13, 0, 0, 0, 0, "2021-08-02 22:00"
38352559, 11,	"Jan Sebastian Gałęzewski", "MID", 36, 90, 0, 1, 11, 13, 0, 0, 0, 0, "2021-08-02 22:00"

38353921, 1, "Krastan Apostolov", "GK", 54, 90, 0, 0, 13, 0, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 2, "Henrik Oros", "DEF", 33,	76, 0, 0, 7, 5, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 2, "Nélio Narenti", "DEF", 34, -76, 0, 0,	2, 2, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 3, "Hector Honceriu", "DEF", 31, 90, 0, 0, 5,	4, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 4, "Gustav Hamp", "DEF", 32, 90, 0, 0, 6,	16, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 5, "Joel Sopó", "DEF", 31, 90, 0, 1,	9, 16, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 6, "Christophe Derungs", "DEF", 33, 90, 0, 0, 4, 12, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 7, "Artur Szymkiewicz", "MID", 45, 90, 0, 0, 10, 4, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 8, "Ilario Bartolozzi", "MID", 49, 90, 0, 0, 11, 5, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 9, "Sică Mergiu", "ATT", 45,	76,	2, 0, 7, 2, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 9, "Ferdinando Ionata", "ATT", 48, -76, 0, 0, 1, 1, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 10, "Günther Ketels", "MID", 46, 90, 0, 1, 15, 18, 0, 0, 0, 0, "2021-08-03 22:01"
38353921, 11, "Jan Sebastian Gałęzewski", "MID", 36, 90, 0, 0, 8, 13, 0, 0, 0, 0, "2021-08-03 22:01"

38351380, 1,	"Rody de Houston", "GK", 52, 90, 0, 0, 8, 0, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 2,	"Štefan Sauter", "DEF", 35, 90,	0, 0, 8, 14, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 3,	"Hector Honceriu", "DEF", 36, 90, 0, 0, 7, 8, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 4,	"Gustav Hamp", "DEF", 28, 90, 0, 0, 3, 5, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 5,	"Mustapha Bonnet", "DEF", 17, 90, 0, 0, 14, 12, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 6,	"Tazar Trbojević", "DEF", 31, 90, 0, 0, 5, 10, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 7,	"Cecilio Bazzarella", "MID", 28, 90, 0, 0, 10, 7, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 8,	"Renê Santinho", "MID", 28, 90, 0, 0, 8, 5, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 9,	"Ferdinando Ionata", "ATT", 38, 90, 1, 0, 5, 3, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 10,	"Günther Ketels", "MID", 44, 90, 0, 0, 18, 20, 0, 0, 0, 0, "2021-08-04 22:00"
38351380, 11,	"Jan Sebastian Gałęzewski", "MID", 36, 90, 0, 0, 11, 16, 0, 0, 0, 0, "2021-08-04 22:00" 

38354731, 1, "Krastan Apostolov", "GK", 55, 90, 0, 0, 9, 0, 0, 0, 0, 0, "2021-08-05 18:00" 
38354731, 2, "Štefan Sauter", "DEF", 37, 90, 0, 1, 6, 19, 0, 0, 0, 0, "2021-08-05 18:00"
38354731, 3, "Hector Honceriu", "DEF", 35, 90, 0, 0, 5, 8, 0, 0, 0, 0, "2021-08-05 18:00"
38354731, 4, "Fabricio Fontanello", "DEF", 36, 90, 0, 0, 7,	8, 0, 0, 0, 0, "2021-08-05 18:00"
38354731, 5, "Henrik Oros", "DEF", 34, 90, 0, 0, 8,	8, 0, 0, 0, 0, "2021-08-05 18:00"
38354731, 6, "Christophe Derungs", "DEF", 33, 90, 0, 0, 6, 9, 0, 0, 0, 0, "2021-08-05 18:00"
38354731, 7, "Artur Szymkiewicz", "ATT", 44, 90, 0, 0, 12, 6, 0, 0, 0, 0, "2021-08-05 18:00"
38354731, 8, "Ilario Bartolozzi", "MID", 50, 90, 0, 0, 8, 4, 0, 0, 0, 0, "2021-08-05 18:00"
38354731, 9, "Sică Mergiu", "ATT", 39, 90, 1, 0, 4, 7, 0, 0, 1, 0, "2021-08-05 18:00"
38354731, 10, "Jan Sebastian Gałęzewski", "MID", 37, 90, 0, 1, 16, 17, 1, 0,  0, 0, "2021-08-05 18:00"
38354731, 11, "Günther Ketels", "MID", 49, 90, 0, 1, 17, 14, 0, 0, 0, 0, "2021-08-05 18:00"

38354733, 1, "Krastan Apostolov", "GK", 55, 90, 0, 0, 9, 0, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 2, "Henrik Oros", "DEF", 38, 90, 0, 0, 13, 9, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 3, "Hector Honceriu", "DEF", 31, 90, 0, 0, 7,	5, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 4, "Gustav Hamp", "DEF", 32, 90, 0, 0, 8, 17, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 5, "Joel Sopó", "DEF", 33, 90, 0, 0, 9, 11, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 6, "Christophe Derungs", "DEF", 32, 90, 0, 0, 5, 9, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 7, "Gligor-Bogdan Vînătoru", "MID", 38, 90, 0, 0, 7, 6, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 8, "Ksawery Maszudziński", "MID", 40,	90, 0, 0, 8, 7, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 9, "Sică Mergiu", "ATT", 40, 90, 1, 0, 7, 4, 0, 0, 1, 0, "2021-08-06 18:00"
38354733, 10, "Fabricio Fontanello", "MID", 36,	66, 0, 0, 12, 15, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 10, "Jan Sebastian Gałęzewski", "MID", 28, -66, 0, 0, 2, 2, 0, 0, 0, 0, "2021-08-06 18:00"
38354733, 11, "Günther Ketels", "MID", 48, 90, 0, 1, 12, 13, 0, 0, 0, 1, "2021-08-06 18:00"

38354732, 1, "Krastan Apostolov", "GK", 56,	90, 0, 0, 11, 0, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 2, "Joel Sopó", "DEF", 35, 90, 0, 0, 9, 7, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 3, "Hector Honceriu", "DEF", 33, 90, 0, 0, 6,	6, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 4, "Gustav Hamp", "DEF", 33, 90, 0, 1, 7,	9, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 5, "Henrik Oros", "DEF", 36, 90, 0, 0, 6,	18, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 6, "Christophe Derungs", "DEF", 32, 90, 0, 0, 6, 11, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 7, "Artur Szymkiewicz", "MID", 45, 90, 0, 0, 13, 5, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 8, "Ilario Bartolozzi", "MID", 48, 90, 2, 0, 8, 3, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 9, "Sică Mergiu", "ATT", 41,	90, 3, 0, 7, 8, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 10, "Jan Sebastian Gałęzewski", "MID", 38, 90, 0, 0, 12, 14, 0, 0, 0, 0, "2021-08-07 18:00"
38354732, 11, "Günther Ketels", "MID", 46,	90, 0, 0, 14, 19, 0, 0, 0, 0, "2021-08-07 18:00"

38354350, 1, "Rody de Houston", "GK", 53, 90, 0, 0,	4, 0, 0, 0, 0, 0, "2021-08-08 21:59"
38354350, 2, "Nélio Narenti", "DEF", 33, 90, 0, 0, 3, 3, 0, 0, 0, 0, "2021-08-08 21:59"
38354350, 3, "Mustapha Bonnet", "DEF", 21, 90, 0, 0, 5,	9, 0, 0, 0, 0, "2021-08-08 21:59"
38354350, 4, "Fabricio Fontanello", "DEF", 34, 90, 0, 0, 2, 6,  0, 0, 0, 0, "2021-08-08 21:59"
38354350, 5, "Amado Grotto", "DEF", 24, 90, 0, 0, 10, 12, 0, 0, 0, 0, "2021-08-08 21:59"
38354350, 6, "Tazar Trbojević", "DEF", 29, 90, 0, 0, 3, 4, 0, 0, 0, 0, "2021-08-08 21:59"
38354350, 7, "Gligor-Bogdan Vînătoru", "MID", 37, 90, 2, 1,	18, 5, 0, 0, 0, 0, "2021-08-08 21:59"
38354350, 8, "Ksawery Maszudziński", "MID", 40, 90, 3, 1, 15, 13, 1, 0, 2, 1, "2021-08-08 21:59"
38354350, 9, "Ferdinando Ionata", "ATT", 41, 90, 7, 0, 8, 9, 0, 0, 1, 0, "2021-08-08 21:59"
38354350, 10, "Jan Sebastian Gałęzewski", "MID", 38, 90, 0, 0, 19, 21, 0, 0, 0, 0, "2021-08-08 21:59"
38354350, 11, "Günther Ketels", "MID", 47, 90, 0, 0, 13, 17, 0, 0, 0, 0, "2021-08-08 21:59"

38366220, 1,	"Krastan Apostolov", "GK", 56, 90, 0, 0, 5, 0, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 2,	"Štefan Sauter", "DEF", 35, 90,	0, 0, 10, 9, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 3,	"Gustav Hamp", "DEF", 34, 90, 0, 0, 6, 6, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 4,	"Hector Honceriu", "DEF", 32, 90, 0, 0, 8, 8, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 5,	"Henrik Oros", "DEF", 37, 90, 0, 1, 14,	11, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 6,	"Christophe Derungs", "DEF", 32, 90, 0, 0, 4, 8, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 7,	"Gligor-Bogdan Vînătoru", "MID", 35, 90, 0, 1, 8, 10, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 8,	"Ilario Bartolozzi", "MID", 50, 90, 0, 0, 12, 4, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 9,	"Sică Mergiu", "ATT", 42, 90, 1, 0, 4, 5, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 10,	"Ksawery Maszudziński", "MID", 36, 90, 1, 0, 14, 24, 0, 0, 0, 0, "2021-08-09 22:00"
38366220, 11,	"Günther Ketels", "MID", 46, 90, 0, 0, 13, 13, 0, 0, 0, 0, "2021-08-09 22:00"

38553221, 1, "Krastan Apostolov", "GK", 57, 90, 0, 0, 4, 0,	0, 0, 0, 0, "2021-08-10 22:00"
38553221, 2, "Henrik Oros", "DEF", 38, 90, 0, 0, 6,	12, 0, 0, 0, 0, "2021-08-10 22:00"
38553221, 3, "Gustav Hamp", "DEF", 32, 90, 0, 0, 5, 5, 0, 0, 0, 0, "2021-08-10 22:00"
38553221, 4, "Hector Honceriu", "DEF", 33, 90, 0, 0, 5, 12, 0, 0, 0, 0, "2021-08-10 22:00"
38553221, 5, "Štefan Sauter", "DEF", 34, 90, 0, 0, 10, 11, 0, 0, 0, 0, "2021-08-10 22:00"
38553221, 6, "Christophe Derungs", "DEF", 32, 90, 0, 0, 3, 2, 0, 0, 0, 0, "2021-08-10 22:00"
38553221, 7, "Artur Szymkiewicz", "MID", 41, 90, 5, 0, 17, 8, 0, 0, 1, 1, "2021-08-10 22:00"
38553221, 8, "Ilario Bartolozzi", "MID", 49, 90, 2, 0, 10, 12, 0, 0, 0, 1, "2021-08-10 22:00"
38553221, 9, "Sică Mergiu", "ATT", 46, 90, 11, 0, 9, 4, 0, 0, 3, 0, "2021-08-10 22:00"
38553221, 10, "Jan Sebastian Gałęzewski", "MID", 38, 90, 0, 0, 15, 15, 0, 0, 0, 0, "2021-08-10 22:00"
38553221, 11, "Günther Ketels", "MID", 47, 90, 0, 0, 17, 17, 0, 0, 0, 0, "2021-08-10 22:00"

38560308, 1, "Krastan Apostolov", "GK", 55, 90, 0, 0, 6, 0, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 2, "Henrik Oros", "DEF", 37, 90, 0, 0, 11, 14, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 3, "Fabricio Fontanello", "DEF", 36, 90, 0, 0, 3, 4, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 4, "Christophe Derungs", "DEF", 36, 90, 0, 0, 7, 10, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 5, "Nélio Narenti", "DEF", 33, 90, 0, 0, 12, 19, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 6, "Gustav Hamp", "DEF", 31, 90, 0, 0, 4, 6, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 7, "Cezar Adrian Bujor", "MID", 44, 90, 0, 0, 8, 5, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 8, "Gligor-Bogdan Vînătoru", "MID", 39, 45, 0, 0, 6, 4, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 8, "Ksawery Maszudziński", "MID", 45, -45, 0, 1, 9, 5, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 9, "Sică Mergiu", "ATT", 46, 90, 2, 0, 3, 5, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 10, "Jan Sebastian Gałęzewski", "MID", 36, 90, 0, 0, 14, 15, 0, 0, 0, 0, "2021-08-12 20:30"
38560308, 11, "Günther Ketels", "MID", 47, 90, 1, 2, 15, 13, 1, 0, 0, 0, "2021-08-12 20:30"

38560299, 1, "Krastan Apostolov", "GK", 56, 90,	0, 0, 10, 0, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 2, "Henrik Oros", "DEF", 38, 90, 0, 0, 7,	14, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 3, "Gustav Hamp", "DEF", 31, 90, 0, 0, 4,	8, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 4, "Hector Honceriu", "DEF", 36, 90, 0, 0, 4,	5, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 5, "Štefan Sauter", "DEF", 34, 90, 0, 1, 11,	11, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 6, "Dan Thystrup", "DEF", 39, 90, 0, 1, 5, 8, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 7, "Artur Szymkiewicz", "MID", 43, 90, 0, 0, 13, 5, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 8, "Gligor-Bogdan Vînătoru", "MID", 38, 90, 2, 0, 11,	10, 0, 0, 1, 0, "2021-08-13 22:00"
38560299, 9, "Ferdinando Ionata", "ATT", 47, 42, 2, 0, 5, 2, 0, 0, 0, 1, "2021-08-13 22:00"
38560299, 9, "Sică Mergiu", "ATT", 45, -42,	1, 0, 3, 3, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 10, "Günther Ketels", "MID", 46, 90, 0, 1, 14, 20, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 11, "Ilario Bartolozzi", "MID", 48, 76, 0, 0, 10,	11, 0, 0, 0, 0, "2021-08-13 22:00"
38560299, 11, "Cezar Adrian Bujor", "MID", 38, -76, 0, 0, 2, 2, 0, 0, 0, 0, "2021-08-13 22:00"

38560300, 1, "Krastan Apostolov", "GK", 55, 90, 0, 0, 3, 0, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 2, "Henrik Oros", "DEF", 37, 90, 0, 0, 14, 12, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 3, "Gustav Hamp", "DEF", 31, 90, 0, 0, 6,	8, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 4, "Hector Honceriu", "DEF", 33, 90, 0, 0, 5,	7, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 5, "Štefan Sauter", "DEF", 35, 90, 0, 1, 6, 16, 1, 0, 0, 0, "2021-08-14 22:00"
38560300, 6, "Dan Thystrup", "DEF", 39, 90, 0, 0, 4, 5, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 7, "Artur Szymkiewicz", "MID", 44, 90, 0, 0, 12, 4, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 8, "Gligor-Bogdan Vînătoru", "MID", 38, 71, 0, 1,	9, 6, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 8, "Cezar Adrian Bujor", "MID", 36, -71, 0, 0, 3,	2, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 9, "Ferdinando Ionata", "ATT", 42, 40, 0, 0, 1, 3, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 9, "Sică Mergiu", "ATT", 45, -40,	1, 0, 5, 2, 0, 0, 0, 0, "2021-08-14 22:00"
38560300, 10, "Ilario Bartolozzi", "MID", 48, 90, 0, 0, 15, 18, 0, 0, 0, 0, "2021-08-14 22:00"
